Node_index,Segment_index,Segment_PDF
58,-4,0.007119955025857151
58,-3,0.010730798847403614
58,-2,0.01703891468045478
58,-1,0.025342877475644288
58,0,0.032218642003618334
58,1,0.03250751585429562
58,2,0.025631213824820996
58,3,0.01644728625172484
58,4,0.009960934925977754
58,5,0.006836756087981864
58,6,0.0044605391878975945
58,7,0.0040432008882624335
